Geneid	HSA1	HSA1_c	HSA2	HSA2_c	HSA3	HSA3_c	HSB1	HSB1_c	HSB2	HSB2_c	HSB3	HSB3_c	HSD1	HSD1_c	HSD2	HSD2_c	HSD3	HSD3_c
ENSG00000230628	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000282097	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01132	0	5	0	4	0	8	0	10	0	12	0	16	2	7	0	6	0	2
PP2672	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289377	2	1	0	3	0	3	0	2	0	0	0	0	0	2	0	0	0	1
ENSG00000286263	3	1	1	4	6	1	0	0	0	0	0	1	0	1	2	0	0	0
RNY4P16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL668P	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000237520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238005	0	1	0	1	0	1	0	1	0	0	0	1	0	0	5	3	4	0
ENSG00000258082	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2
LINC01348	0	8	0	23	0	21	0	10	0	6	0	10	0	7	0	7	0	13
ENSG00000233018	1	1	5	2	0	2	0	1	1	0	7	3	0	0	2	0	0	2
ENSG00000273416	9	38	12	22	6	35	6	41	1	92	1	76	5	13	4	7	5	16
TOMM20	763	3099	890	3292	749	3617	1174	2228	815	4035	977	4259	1108	3509	1122	3276	1420	4639
SNORA14B	3	8	4	12	5	6	5	10	3	9	1	14	7	8	7	9	7	10
RBM34	22	54	20	49	28	45	10	31	2	37	14	35	18	30	8	15	19	35
ARID4B	94	1602	120	1684	106	1825	80	1224	54	1536	98	1691	97	1103	90	951	122	1327
ENSG00000289114	8	6	7	2	4	2	4	7	3	8	0	3	1	7	2	0	1	2
MIR4753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPL23AP23	0	3	0	1	0	2	0	3	0	1	0	0	0	0	0	0	0	0
GGPS1	31	472	38	598	33	603	87	144	67	244	77	265	100	597	111	460	140	614
TBCE	87	1077	97	1228	77	1130	53	411	44	729	47	684	76	1009	87	863	123	1246
ENSG00000227962	0	3	0	4	0	1	0	1	0	2	0	1	0	0	0	0	0	2
ENSG00000230026	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000285177	1	1	0	0	0	2	3	0	0	1	1	0	0	0	0	1	0	0
RPS21P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3GALNT2	30	505	33	705	27	772	67	320	34	605	37	649	46	738	27	359	83	614
MTCYBP14	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
MTND6P14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND5P19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND4P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MTND4LP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND3P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCO3P46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNG4	83	214	70	190	78	231	64	136	68	152	70	210	68	253	76	233	115	329
ENSG00000270710	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000227236	0	0	0	5	0	6	0	0	0	1	0	0	0	1	0	1	0	0
LYST	24	357	53	329	25	329	52	189	25	237	40	290	51	317	45	309	72	472
LDHAP2	1	5	0	2	0	2	0	1	0	0	0	1	0	1	0	1	0	4
LYST-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1537	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNU6-968P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02768	0	2	4	0	2	1	1	0	0	1	0	1	0	0	0	3	0	0
NID1	73	1286	71	1257	72	1285	98	749	43	1369	71	1324	125	1612	161	1969	142	2606
ENSG00000235371	0	4	0	1	0	4	0	0	0	0	0	0	0	5	0	1	0	1
ENSG00000286142	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0
GPR137B	0	24	5	31	1	38	10	22	7	29	8	44	14	57	5	39	16	28
ERO1B	10	175	40	268	24	290	29	129	20	244	25	278	43	226	26	115	44	237
RNU2-70P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237922	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
EDARADD	9	46	6	45	3	45	10	43	13	67	8	43	9	58	3	55	11	63
ENO1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGALS8	2	122	7	120	3	123	0	41	0	57	1	64	3	80	1	70	2	87
LGALS8-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273058	1	13	1	18	0	21	1	9	0	8	0	8	2	10	0	4	4	10
ENSG00000230325	0	5	2	2	0	4	0	4	0	3	0	0	0	5	2	1	1	1
HEATR1	32	2186	46	2333	23	2186	38	659	10	1323	12	1347	14	1850	29	1548	40	2235
ACTN2	12	426	16	392	17	431	26	56	22	76	13	95	20	147	9	171	32	212
MTR	28	1695	47	1719	43	1847	62	471	33	800	76	856	89	2039	99	1919	94	2586
RPSAP21	0	3	0	5	0	3	0	0	0	0	0	3	0	2	0	2	1	3
RPL35P1	15	0	13	1	9	1	7	0	11	1	7	0	10	0	9	2	7	0
MT1HL1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000288099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RYR2	2	136	0	156	1	165	6	49	2	56	3	58	8	63	9	64	6	75
RN7SKP195	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4428	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289628	0	7	0	2	0	2	1	1	0	0	0	1	0	0	0	1	0	4
ENSG00000237250	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1
ZP4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCO1P38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTRNR2L11	0	3	0	3	0	3	0	2	0	2	0	0	0	3	0	0	0	2
MTCYBP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND6P15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND5P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YWHAQP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-725P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01139	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2
ENSG00000231877	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT18P32	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MIPEPP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227854	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000287589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM3	4	20	5	33	10	46	8	21	7	20	5	18	9	38	5	23	7	41
CHRM3-AS2	2	2	0	4	0	1	0	1	0	0	0	2	0	0	0	1	0	1
CHRM3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS7P5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FMN2	2	26	5	33	10	43	9	42	9	45	6	89	4	56	11	34	8	46
ENSG00000228818	0	0	0	6	0	8	0	4	0	10	0	13	0	10	0	4	0	4
ADH5P3	0	0	0	3	0	1	0	4	0	0	0	2	0	0	0	0	0	0
ENSG00000233735	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1
ENSG00000233519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GREM2	0	9	0	10	1	3	0	1	1	2	0	7	0	5	2	12	0	10
ENSG00000224359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228844	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0
RNU5F-8P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234872	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000230015	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
ENSG00000226919	0	1	0	1	0	1	0	2	0	0	0	1	0	0	0	2	0	0
RGS7	0	18	0	18	3	20	6	8	2	10	1	11	3	31	4	19	5	27
THAP12P8	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
RFKP1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPA1P42	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000238085	4	1	5	0	8	0	4	1	2	1	5	0	6	0	3	0	4	1
MIR3123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224348	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000286496	16	9	20	11	18	9	24	2	20	12	14	9	10	9	8	10	30	9
ENSG00000287516	7	3	7	12	6	8	4	3	0	7	1	7	2	7	5	7	2	5
ENSG00000287738	3	21	11	23	5	19	2	3	0	7	8	10	1	15	5	8	5	10
FH	81	563	70	522	75	504	71	213	44	446	98	471	91	606	96	537	135	787
KMO	0	0	0	4	3	0	0	0	0	0	0	0	1	0	0	3	0	0
OPN3	0	1	0	2	2	1	0	1	0	3	0	10	3	1	0	5	4	4
CHML	24	476	29	466	18	569	23	287	30	515	30	593	47	428	31	311	40	419
ENSG00000287513	4	2	1	5	3	3	0	3	0	2	5	2	2	2	4	1	16	2
WDR64	2	0	0	4	1	0	1	0	1	1	0	2	4	0	0	1	2	0
ENSG00000288723	6	2	1	9	2	3	3	0	11	1	13	5	6	2	11	1	23	4
ENSG00000229022	3	1	2	1	0	1	0	2	1	0	0	0	0	3	0	1	1	3
EXO1	13	1915	44	1996	24	1976	18	812	24	2026	20	2058	37	1312	23	1137	36	1517
RPL23AP20	0	1	0	2	0	1	0	0	0	1	0	1	0	1	0	0	0	0
BECN2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
CFL1P4	0	0	0	2	0	0	0	2	0	0	0	1	0	1	0	0	0	0
MAP1LC3C	0	6	0	15	0	13	0	2	0	8	0	13	1	5	1	6	0	9
TUBB8P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277099	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PLD5	3	21	1	18	0	24	6	13	1	15	1	12	3	36	5	18	11	31
ENSG00000272865	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RN7SKP12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL10AP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213690	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000270859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSL24D1P4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230199	6	2	14	0	1	0	0	1	2	1	2	1	6	0	1	0	4	0
ENSG00000234116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEPTIN14P21	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1
CICP21	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000253326	0	0	0	1	0	2	0	0	0	0	0	2	0	1	0	0	0	0
LINC01347	0	3	0	16	1	12	0	5	0	4	0	2	0	4	0	5	0	10
RNU6-747P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP170	22	735	19	719	26	803	20	515	16	1028	31	978	44	780	40	790	70	1037
ENSG00000227230	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
ENSG00000232085	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
SDCCAG8	92	318	70	329	81	361	98	126	58	133	56	165	82	229	79	246	115	301
FCF1P7	1	0	0	2	1	1	0	2	0	0	0	0	0	2	0	1	0	0
MIR4677	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2
AKT3	30	375	30	370	44	428	58	238	48	372	44	479	66	457	69	428	60	492
ENSG00000236031	0	4	0	1	0	5	0	0	0	2	0	1	0	2	0	6	0	4
FABP7P1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000232184	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AKT3-IT1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1
LINC02774	0	0	0	1	4	3	0	0	0	1	0	1	0	4	0	1	0	1
ENSG00000289055	6	2	0	3	2	6	4	1	2	3	6	7	3	4	2	4	3	3
ZBTB18	14	90	28	103	14	129	40	219	18	134	25	174	53	104	62	83	61	122
ENSG00000279774	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000229960	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000286486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL148P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289439	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C1orf100	0	2	0	3	0	0	0	0	0	3	0	1	0	0	0	0	0	0
ENSG00000240963	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
TGIF2P1	0	0	0	0	0	1	0	2	0	1	0	4	0	1	0	3	0	1
ADSS2	58	1045	42	1070	32	1144	76	275	33	546	40	560	74	988	74	902	114	1162
CATSPERE	3	13	15	15	5	23	11	3	3	16	7	6	3	9	0	8	8	17
CYCSP5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DESI2	94	671	136	732	94	835	176	521	112	881	143	1192	208	1049	196	545	251	711
ENSG00000232059	0	1	0	0	2	1	1	0	1	0	0	1	2	3	0	0	0	0
ENSG00000284188	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282317	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000287601	2	1	1	3	2	1	0	5	0	7	0	7	0	4	0	1	0	1
COX20	50	24	40	23	25	28	25	18	25	22	41	24	37	37	33	43	35	48
HNRNPU	752	4420	840	4729	706	5424	799	4000	501	5926	657	6721	1063	7647	809	3533	1223	4484
ENSG00000273175	0	15	1	30	0	35	1	3	2	7	1	6	4	5	1	2	1	8
RN7SKP55	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-947P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272195	14	5	15	7	2	6	8	3	4	3	4	5	3	7	8	5	9	17
EFCAB2	20	72	29	67	29	79	36	41	23	36	19	51	50	91	19	38	30	57
RNU6-1089P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
RNU6-999P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-132P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF26B	0	14	1	13	0	20	0	2	0	6	0	1	0	16	0	19	0	12
KIF26B-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC19P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231612	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SMYD3	7	156	12	168	16	145	23	78	8	106	23	114	14	183	61	125	35	224
ENSG00000235096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMYD3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHCHD4P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1283P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMYD3-IT1	0	1	0	1	0	0	0	0	0	2	0	2	0	1	0	1	0	0
ENSG00000227728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230813	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229112	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TFB2M	30	187	55	213	28	248	16	62	4	91	12	106	15	152	16	105	29	131
CNST	8	153	9	184	17	189	13	49	10	119	13	147	23	119	15	121	28	125
ENSG00000225300	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0
ENSG00000228955	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000260698	0	2	0	3	0	2	0	1	0	2	0	0	5	4	0	1	0	4
ENSG00000235021	0	1	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0
SCCPDH	61	270	97	336	54	353	81	172	26	307	47	321	52	404	37	211	132	441
RPL35AP6	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KIF28P	0	3	0	4	0	5	0	1	0	1	0	2	0	1	0	2	0	4
ENSG00000260855	0	3	0	7	0	4	0	2	0	4	0	8	1	7	0	7	0	9
LINC01341	0	10	0	6	0	11	0	7	0	3	0	7	2	5	0	3	0	14
ENSG00000235386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AHCTF1	3	266	7	307	9	275	3	170	2	331	3	290	7	284	1	187	11	246
ZNF695	19	130	28	116	32	132	5	46	4	88	16	110	11	50	6	61	12	75
ZNF670-ZNF695	2	6	3	18	1	8	0	20	2	39	0	21	2	9	3	5	5	8
ENSG00000236775	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZNF670	4	78	8	108	9	102	1	14	7	79	3	74	11	49	5	50	4	52
ENSG00000215796	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	2
ENSG00000228982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF669	41	94	73	87	49	82	21	44	10	79	25	75	32	42	21	46	15	54
ENSG00000286747	1	3	0	2	6	4	0	1	1	1	0	1	0	3	4	3	5	5
LINC02897	2	3	0	2	0	1	1	0	0	1	0	2	0	0	0	1	0	0
FGFR3P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF124	43	108	46	134	59	142	29	72	6	66	26	105	45	78	35	74	41	87
ENSG00000224014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000215795	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259865	1	39	0	37	1	58	1	6	1	19	0	24	0	25	0	12	4	11
ZNF731P	0	66	0	88	2	74	0	22	4	33	2	45	4	25	1	41	4	59
MIR3916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP82	0	1	0	4	0	0	0	0	0	2	0	1	0	0	0	3	0	0
ENSG00000232347	1	1	1	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000214144	0	2	0	6	0	0	0	2	0	4	0	4	0	3	0	1	0	0
VN1R17P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VN1R5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289566	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0
ZNF496	7	138	12	138	5	176	10	103	8	154	8	151	24	173	5	99	23	158
ENSG00000289234	0	12	0	23	2	44	2	10	1	25	0	14	2	64	0	28	0	33
ENSG00000286216	0	6	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	2
ENSG00000287116	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
NLRP3	0	2	3	6	0	13	0	2	0	0	1	0	0	3	0	1	2	1
OR2B11	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OR2W5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCSAML	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2C3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR14L1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR3D1P	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OR13G1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR14A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR14K1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR9H1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR14A16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSD17B7P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6R1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM58	0	9	1	12	4	18	0	3	0	10	1	20	0	9	1	10	7	10
OR2W3	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	2
OR2T8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLK3P2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2X1P	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OR2L8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OR2L9P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L6P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR2L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T32P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2M1P	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2M5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2M2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2M3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OR2M4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR2T33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2M7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR14C36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AS2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2G6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2AS1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
